date,topic,article_name,url,media_name,extraction_date
2020-05-06,lifestyle,archie: las adorables imagenes del primer cumpleanos del hijo de meghan y harry ,https://www.lanacion.com.ar/lifestyle/las-adorables-imagenes-del-primer-cumpleanos-archie-nid2362097,lanacion,2020-05-06
2020-05-05,sociedad,rio negro: escandalo por un pastor que le envio un video porno a una feligresa ,https://www.lanacion.com.ar/sociedad/denunciaron-pastor-evangelista-le-envio-video-pornografico-nid2361832,lanacion,2020-05-06
2020-05-06,el-mundo,"trump dice que el coronavirus es ""peor que pearl harbor"" o el 11 de septiembre ",https://www.lanacion.com.ar/el-mundo/trump-dice-coronavirus-es-peor-pearl-harbor-nid2362251,lanacion,2020-05-06
2020-05-06,espectaculos,"""el brad pitt argentino"": un tiktoker es furor por su increible parecido fisico con el actor ",https://www.lanacion.com.ar/espectaculos/el-argentino-es-furor-tik-tok-su-nid2362109,lanacion,2020-05-06
2020-05-06,el-mundo,"coronavirus: tres paises balticos crean una ""burbuja"" para viajar ",https://www.lanacion.com.ar/el-mundo/coronavirus-tres-paises-balticos-crean-burbuja-viajar-nid2362095,lanacion,2020-05-06
2020-05-06,el-mundo,la espectacular cobertura de las protestas en hong kong que gano el premio pulitzer de fotografia ,https://www.lanacion.com.ar/el-mundo/la-espectacular-cobertura-protestas-hong-kong-gano-nid2362132,lanacion,2020-05-06
2020-05-06,el-mundo,caos en rusia: registro mas de 10.000 casos de coronavirus por cuarto dia consecutivo ,https://www.lanacion.com.ar/el-mundo/caos-rusia-registro-mas-10000-casos-coronavirus-nid2362278,lanacion,2020-05-06
2020-05-06,sociedad,torturaron y mataron a una nena de 3 anos en ciudad evita: la madre y su pareja fueron detenidos ,https://www.lanacion.com.ar/sociedad/torturaron-mataron-nena-3-anos-ciudad-evita-nid2362175,lanacion,2020-05-06
2020-05-06,el-mundo,"""operacion gedeon"" en venezuela: que se sabe de la ""fallida incursion armada"" por la que se detuvo a dos estadounidenses ",https://www.lanacion.com.ar/el-mundo/operacion-gedeon-venezuela-fallida-incursion-armada-se-nid2362072,lanacion,2020-05-06
2020-05-06,seguridad,detuvieron al lugarteniente de un importante narco que movio toneladas de cocaina ,https://www.lanacion.com.ar/seguridad/detuvieron-al-lugarteniente-importante-narco-movio-toneladas-nid2362162,lanacion,2020-05-06
2020-05-06,el-mundo,coronavirus: la oms advierte sobre nuevas cuarentenas si no se toman precauciones ,https://www.lanacion.com.ar/el-mundo/coronavirus-oms-advierte-nuevas-cuarentenas-si-no-nid2362249,lanacion,2020-05-06
2020-05-06,politica,la dura respuesta de alberto fernandez a alfonso prat gay ,https://www.lanacion.com.ar/politica/la-dura-respuesta-alberto-fernandez-alfonso-prat-gay-nid2362238,lanacion,2020-05-06
2020-05-06,economia,coronavirus: el gobierno no logra comprar alimentos y peligra el abastecimiento ,https://www.lanacion.com.ar/economia/coronavirus-gobierno-no-logra-comprar-alimentos-peligra-nid2362168,lanacion,2020-05-06
2020-05-05,economia,cuanto aumentarian las jubilaciones en junio si siguiera la formula de movilidad ,https://www.lanacion.com.ar/economia/cuanto-aumentarian-jubilaciones-junio-si-siguiera-formula-nid2361410,lanacion,2020-05-06
2020-05-06,seguridad,merlo: desbaratan a una banda de falsos policias que robaba en viviendas ,https://www.lanacion.com.ar/seguridad/merlo-desbaratan-banda-falsos-policias-robaba-viviendas-nid2362194,lanacion,2020-05-06
2020-05-06,seguridad,la salida de los presos: el 80% de las resoluciones de la camara federal de casacion penal fueron por prisiones preventivas ,https://www.lanacion.com.ar/seguridad/el-80-resoluciones-camara-federal-casacion-penal-nid2362240,lanacion,2020-05-06
2020-05-06,buenos-aires,el gobierno porteno publica el listado de envios a domicilio exclusivo para adultos mayores de 70 anos ,https://www.lanacion.com.ar/buenos-aires/el-gobierno-porteno-publica-listado-envios-domicilio-nid2362187,lanacion,2020-05-06
2020-05-06,sociedad,provincia por provincia: donde tramitar el certificado para los varados dentro del pais ,https://www.lanacion.com.ar/sociedad/provincia-provincia-donde-tramitar-certificado-varados-dentro-nid2362260,lanacion,2020-05-06
2020-05-06,economia,coronavirus: en ee.uu. limitan la venta de carne por el cierre de frigorificos ,https://www.lanacion.com.ar/economia/campo/coronavirus-eeuu-limitan-venta-carne-cierre-frigorificos-nid2362246,lanacion,2020-05-06
2020-05-05,el-mundo,"video: la impactante lucha hasta la muerte entre un raton y un ""avispon asesino"" ",https://www.lanacion.com.ar/el-mundo/video-impactante-lucha-muerte-raton-avispon-asesino-nid2361775,lanacion,2020-05-06
2020-05-06,politica,coronavirus en la argentina: axel kicillof envia a la legislatura un paquete de auxilio para los intendentes ,https://www.lanacion.com.ar/politica/coronavirus-argentina-axel-kicillof-envia-legislatura-paquete-nid2362144,lanacion,2020-05-06
2020-05-06,politica,"coronavirus: para jordi canas, del parlamento europeo, la argentina debe evitar la ""ilusion del proteccionismo"" ",https://www.lanacion.com.ar/politica/coronavirus-para-jordi-canas-del-parlamento-europeo-nid2360050,lanacion,2020-05-06
2020-05-06,politica,la camara de casacion ratifico la prision preventiva de lazaro baez ,https://www.lanacion.com.ar/politica/la-camara-casacion-ratifico-prision-preventiva-lazaro-nid2362044,lanacion,2020-05-06
2020-04-25,lifestyle,"con delivery, el big mac llega a la casa de los argentinos ",https://www.lanacion.com.ar/lifestyle/mcdonalds-le-hace-frente-al-coronavirus-nid2357948,lanacion,2020-05-06
2020-04-24,sociedad,cronicas de videos virales y exitos repentinos en cuarentena ,https://www.lanacion.com.ar/sociedad/cronicas-videos-virales-exitos-repentinos-cuarentena-nid2357496,lanacion,2020-05-06
2020-04-26,autos,en casa: tips para cuidar el auto sin ser mecanico ,https://www.lanacion.com.ar/autos/en-casa-tips-cuidar-auto-sin-ser-nid2358382,lanacion,2020-05-06
2020-05-05,economia,desgracia en el campo. se le murieron 32 vacas y perdio $2 millones ,https://www.lanacion.com.ar/economia/campo/desgracia-campo-se-le-murieron-32-vacas-nid2361706,lanacion,2020-05-06
2020-04-30,sociedad,la universidad di tella se lanza a la educacion en inteligencia artificial ,https://www.lanacion.com.ar/sociedad/la-universidad-di-tella-se-lanza-educacion-nid2360220,lanacion,2020-05-06
2020-05-06,espectaculos,"nicole neumann y una curiosa anecdota con joaquin furriel: ""se me escapo la lengua"" ",https://www.lanacion.com.ar/espectaculos/television/nicole-neumann-curiosa-anecdota-joaquin-furriel-se-nid2362158,lanacion,2020-05-06
2020-05-06,espectaculos,"el video de onur y sherazade al ritmo del jazz, que cautiva a sus fans ",https://www.lanacion.com.ar/espectaculos/personajes/el-video-onur-sherazade-al-ritmo-del-nid2362091,lanacion,2020-05-06
2020-05-06,espectaculos,"la preocupacion de reina reech, en medio de la pandemia: ""a veces pienso que voy a tener que hipotecar algo"" ",https://www.lanacion.com.ar/espectaculos/television/reina-reech-crisis-economica-sus-escuelas-a-nid2362130,lanacion,2020-05-06
